Original_Phone,Name,Rating,Review_Count,Address,City,State,Zip_Code,Phone,Categories,Latitude,Longitude,Price,Is_Closed,URL
18067792202,Alanreed Travel Center,5.0,2.0,"13100 I-40, McLean, TX 79057",McLean,TX,79057,(806) 779-2202,"Beer, Wine & Spirits, Convenience Stores",35.2261942,-100.5656852,,False,https://www.yelp.com/biz/alanreed-travel-center-mclean?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
18067792202,Conoco,3.8,8.0,"13100 Interstate 40, Alanreed, TX 79057",Alanreed,TX,79057,(806) 779-2202,Gas Stations,35.215051,-100.739164,,True,https://www.yelp.com/biz/conoco-alanreed?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
18159777323,Road Ranger,3.1,8.0,"2003 Illinois Hwy 1, Marshall, IL 62441",Marshall,IL,62441,(815) 977-7323,"Gas Stations, Convenience Stores",39.4240617024317,-87.6912605214782,$,False,https://www.yelp.com/biz/road-ranger-marshall-2?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
18566627954,,,,,,,,,,,,,,
12055943453,,,,,,,,,,,,,,
17125442083,Taylor Quik Pik,3.3,4.0,"11 East St, Shelby, IA 51570",Shelby,IA,51570,(712) 544-2083,Convenience Stores,41.50046,-95.450178,$,False,https://www.yelp.com/biz/taylor-quik-pik-shelby?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
17014325541,,,,,,,,,,,,,,
15733845665,,,,,,,,,,,,,,
12199268566,Popeyes Louisiana Kitchen,3.5,21.0,"1600 W US Highway 20, Porter, IN 46304",Porter,IN,46304,(219) 926-8566,"Chicken Wings, Fast Food",41.612476145771794,-87.09844984959426,$,False,https://www.yelp.com/biz/popeyes-louisiana-kitchen-porter?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
12199268566,TA Travel Center,4.7,3.0,"1600 W US Hwy 20, Porter, IN 46304",Porter,IN,46304,(219) 926-8566,"Gas Stations, Convenience Stores",41.61253207529256,-87.09844799999998,$$,False,https://www.yelp.com/biz/ta-travel-center-porter?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
12199268566,Buck Horn Family Restaurant,3.0,1.0,"1600 W US Hwy 20, Chesterton, IN 46304",Chesterton,IN,46304,(219) 926-8566,American,41.6125542,-87.098324,,False,https://www.yelp.com/biz/buck-horn-family-restaurant-chesterton?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
12199268566,Taco Bell,3.0,2.0,"Travel Centers of America, 1600 W US Hwy 20, Chesterton, IN 46304",Chesterton,IN,46304,(219) 926-8566,"Tex-Mex, Fast Food, Mexican",41.611517,-87.099252,$,True,https://www.yelp.com/biz/taco-bell-chesterton-3?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
12199268566,Subway,1.0,1.0,"1441 W US Hwy 20, Chesterton, IN 46304",Chesterton,IN,46304,(219) 926-8566,Sandwiches,41.612813,-87.0956892310935,$,True,https://www.yelp.com/biz/subway-chesterton-4?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
19074561122,Tesoro 2Go Mart,3.0,1.0,"3569 S Cushman St, Fairbanks, AK 99701",Fairbanks,AK,99701,(907) 456-1122,Grocery,64.81335370000001,-147.70977111215072,$$,True,https://www.yelp.com/biz/tesoro-2go-mart-fairbanks?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
17197432868,Loaf'n Jug 68,3.2,5.0,"109 W 4th St, Hugo, CO 80821",Hugo,CO,80821,(719) 743-2868,Convenience Stores,39.136759,-103.475454,,False,https://www.yelp.com/biz/loafn-jug-68-hugo?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
15753973821,Stripes,4.0,1.0,"808 E Marland St, Hobbs, NM 88240",Hobbs,NM,88240,(575) 397-3821,"Convenience Stores, Gas Stations",32.69717118701067,-103.126994668867,,False,https://www.yelp.com/biz/stripes-hobbs-11?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
15735432287,,,,,,,,,,,,,,
15042714212,,,,,,,,,,,,,,
19084755730,ACI Truck Stop,3.7,3.0,"55 Rte 46, Delaware, NJ 07833",Delaware,NJ,07833,(908) 475-5730,"Gas Stations, Convenience Stores",40.8972145346864,-75.0704984889485,,False,https://www.yelp.com/biz/aci-truck-stop-delaware-6?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
16017983234,Mcneil's Truck Stop,2.4,5.0,"52 Scogin Ln, Carriere, MS 39426",Carriere,MS,39426,(601) 798-3234,"Gas Stations, Comfort Food",30.6562734668305,-89.5844564645583,$,True,https://www.yelp.com/biz/mcneils-truck-stop-carriere?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
18156361022,,,,,,,,,,,,,,
19106753200,,,,,,,,,,,,,,
16014220905,,,,,,,,,,,,,,
15806254896,,,,,,,,,,,,,,
12299310015,,,,,,,,,,,,,,
15639417659,Cedar Country Store,5.0,2.0,"2250 Hwy 30, Lowden, IA 52255",Lowden,IA,52255,(563) 941-7659,"Convenience Stores, Pizza, Sandwiches",41.8546647,-90.9273589,,False,https://www.yelp.com/biz/cedar-country-store-lowden?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
18033561019,,,,,,,,,,,,,,
12512967214,Circle K,2.3,3.0,"13400 AL-113, Brewton, AL 36426",Brewton,AL,36426,(251) 296-7214,Convenience Stores,31.2019467,-87.3108251,,False,https://www.yelp.com/biz/circle-k-brewton-2?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
12512967214,Wallace Interstate Shell,1.0,3.0,"13400 Highway 113, Brewton, AL 36426",Brewton,AL,36426,(251) 296-7214,Gas Stations,31.20194,-87.310413,,False,https://www.yelp.com/biz/wallace-interstate-shell-brewton?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
12769889883,,,,,,,,,,,,,,
19564121304,,,,,,,,,,,,,,
18702479663,,,,,,,,,,,,,,
16019390052,Circle K,3.0,2.0,"461 S Pearson Rd, Pearl, MS 39208",Pearl,MS,39208,(601) 939-0052,"Convenience Stores, Gas Stations, Fast Food",32.26383,-90.13414,,False,https://www.yelp.com/biz/circle-k-pearl-3?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
13094732023,,,,,,,,,,,,,,
16086295717,Kickapoo Kwik Stop Liquor & Laundry,3.0,3.0,"896 W Kickapoo St, Readstown, WI 54652",Readstown,WI,54652,(608) 629-5717,"Videos & Video Game Rental, Beer, Wine & Spirits, Convenience Stores",43.4458541870117,-90.7716522216797,$,False,https://www.yelp.com/biz/kickapoo-kwik-stop-liquor-and-laundry-readstown?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
18036636942,Circle K,4.0,4.0,"651 Bettis Academy Rd, Graniteville, SC 29829",Graniteville,SC,29829,(803) 663-6942,"Convenience Stores, Gas Stations, Fast Food",33.6091206096577,-81.844803839922,,False,https://www.yelp.com/biz/circle-k-graniteville?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
16085657744,,,,,,,,,,,,,,
15702472766,,,,,,,,,,,,,,
13012592693,,,,,,,,,,,,,,
19203864949,,,,,,,,,,,,,,
13616683146,,,,,,,,,,,,,,
16036791734,,,,,,,,,,,,,,
18152657625,K & H Truck Plaza,4.2,57.0,"1043 S Crescent St, Gilman, IL 60938",Gilman,IL,60938,(815) 265-7625,"Breakfast & Brunch, Bakeries, American",40.7528643244652,-87.9963687632501,$,False,https://www.yelp.com/biz/k-and-h-truck-plaza-gilman-2?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
18152657625,Lucy's Kitchen,3.4,7.0,"1043 S Crescent St, Gilman, IL 60938",Gilman,IL,60938,(815) 265-7625,"Noodles, Breakfast & Brunch, Mexican",40.75304399275165,-87.99655120425312,,False,https://www.yelp.com/biz/lucys-kitchen-gilman?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
17858854804,Master's Oil,1.0,1.0,"718 N 2nd, Natoma, KS 67651",Natoma,KS,67651,(785) 885-4804,,39.1894092410803,-99.0242915600538,,False,https://www.yelp.com/biz/masters-oil-natoma?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
16058952545,,,,,,,,,,,,,,
12544421040,Cisco Travel Plaza,5.0,1.0,"16851 Interstate 20, Cisco, TX 76437",Cisco,TX,76437,(254) 442-1040,"Pizza, Gas Stations, Fast Food",32.37395572700741,-99.00734201890698,,False,https://www.yelp.com/biz/cisco-travel-plaza-cisco?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
12544421040,Flying J,3.0,33.0,"16851 Ih 20, Cisco, TX 76437",Cisco,TX,76437,(254) 442-1040,"Gas Stations, Convenience Stores",32.373758,-99.007561,$,False,https://www.yelp.com/biz/flying-j-cisco?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
17066955800,,,,,,,,,,,,,,
14057877411,Country Pride,3.3,3.0,"801 S Council Rd, Oklahoma City, OK 73128",Oklahoma City,OK,73128,(405) 787-7411,"Salad, New American, Breakfast & Brunch",35.45780744,-97.65590382,$$,False,https://www.yelp.com/biz/country-pride-oklahoma-city?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
14057877411,TA Travel Center,1.8,8.0,"801 S Council Rd, Oklahoma City, OK 73128",Oklahoma City,OK,73128,(405) 787-7411,"Travel Services, Gas Stations, Convenience Stores",35.45796052605558,-97.6557629201939,,False,https://www.yelp.com/biz/ta-travel-center-oklahoma-city?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
14057877411,Truckstops of America,1.0,2.0,"821 S Council Rd, Oklahoma City, OK 73128",Oklahoma City,OK,73128,(405) 787-7411,Gas Stations,35.4566717,-97.6542749,,False,https://www.yelp.com/biz/truckstops-of-america-oklahoma-city?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
19373942256,,,,,,,,,,,,,,
19036562946,,,,,,,,,,,,,,
17163542027,Diesel Mart,1.0,1.0,"2442 W Perimeter Rd, Steamburg, NY 14783",Steamburg,NY,14783,(716) 354-2027,Gas Stations,42.09563,-78.8925,,False,https://www.yelp.com/biz/diesel-mart-steamburg?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
14107638090,Easton Sunoco,1.0,1.0,"8359 Ocean Gtwy, Easton, MD 21601",Easton,MD,21601,(410) 763-8090,Pizza,38.77863,-76.05949,$,False,https://www.yelp.com/biz/easton-sunoco-easton?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
12299318940,Americus Gas N Go,3.0,3.0,"202 US Hwy 19 S, Americus, GA 31719",Americus,GA,31719,(229) 931-8940,Gas Stations,32.0639575835829,-84.2532669380307,,False,https://www.yelp.com/biz/americus-gas-n-go-americus?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
14023623530,Crossroads Fuel Stop,2.5,2.0,"5018 S Lincoln Ave, York, NE 68467",York,NE,68467,(402) 362-3530,Convenience Stores,40.813518,-97.599082,,False,https://www.yelp.com/biz/crossroads-fuel-stop-york?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
13047655885,,,,,,,,,,,,,,
17065170474,MAPCO Mart,1.0,1.0,"630 S 3rd Ave, Chatsworth, GA 30705",Chatsworth,GA,30705,(706) 517-0474,"Convenience Stores, Gas Stations",34.758356,-84.769194,,False,https://www.yelp.com/biz/mapco-mart-chatsworth-3?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
13186750260,,,,,,,,,,,,,,
12548967777,,,,,,,,,,,,,,
12626425858,,,,,,,,,,,,,,
17407585390,,,,,,,,,,,,,,
13343662546,,,,,,,,,,,,,,
15152326841,,,,,,,,,,,,,,
13375073837,,,,,,,,,,,,,,
19208300464,Kwik Trip,1.0,1.0,"1870 US Highway 10, Menasha, WI 54952",Menasha,WI,54952,(920) 830-0464,"Convenience Stores, Gas Stations",44.212815554294096,-88.40349230000193,,False,https://www.yelp.com/biz/kwik-trip-menasha-2?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
13017468710,,,,,,,,,,,,,,
14103357239,White Marsh Truck Stop,2.3,3.0,"11424 Pulaski Hwy, White Marsh, MD 21162",White Marsh,MD,21162,(410) 335-7239,,39.3968315,-76.4071426,,False,https://www.yelp.com/biz/white-marsh-truck-stop-white-marsh?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
12199628621,,,,,,,,,,,,,,
13366678621,Speedway,5.0,1.0,"1844 W Us Highway 421, Wilkesboro, NC 28697",Wilkesboro,NC,28697,(336) 667-8621,"Gas Stations, Convenience Stores, Coffee & Tea",36.15061,-81.198717,,False,https://www.yelp.com/biz/speedway-wilkesboro?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
17407821601,Exxon,5.0,1.0,"66682 BELMONT - MORRISTOWN RD, BELMONT, OH 43718",BELMONT,OH,43718,(740) 782-1601,Gas Stations,40.06179,-81.05439,,False,https://www.yelp.com/biz/exxon-belmont?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
17407821601,Two-O-Eight Fuel Plaza,2.4,5.0,"66682 Belmont Morristown Rd, Belmont, OH 43718",Belmont,OH,43718,(740) 782-1601,Gas Stations,40.0613632202148,-81.0545272827148,,False,https://www.yelp.com/biz/two-o-eight-fuel-plaza-belmont?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
15086985263,,,,,,,,,,,,,,
16626242117,Circle K,2.0,2.0,"610 S State St, Clarksdale, MS 38614",Clarksdale,MS,38614,(662) 624-2117,"Convenience Stores, Gas Stations, Fast Food",34.1894,-90.5768,,False,https://www.yelp.com/biz/circle-k-clarksdale?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
13373237978,,,,,,,,,,,,,,
16204862688,,,,,,,,,,,,,,
19182476666,,,,,,,,,,,,,,
18144441746,North Somerset Service Plaza,3.5,28.0,"Pa Turnpike Westbound, Milepost 112.3, Somerset, PA 15501",Somerset,PA,15501,(814) 444-1746,Shopping Centers,39.9996817377818,-79.0433134323706,$,False,https://www.yelp.com/biz/north-somerset-service-plaza-somerset?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
18144441746,Sunoco,5.0,1.0,"169 N Plz Access Rd, Somerset, PA 15501",Somerset,PA,15501,(814) 444-1746,"Gas Stations, Convenience Stores",40.0006439,-79.0455684,,False,https://www.yelp.com/biz/sunoco-somerset-3?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
12696839558,JD's Truck Stop,3.0,8.0,"1655 Mayflower Rd, Niles, MI 49120",Niles,MI,49120,(269) 683-9558,"Gas Stations, Auto Repair, Beer, Wine & Spirits",41.8067474365234,-86.3210372924805,,False,https://www.yelp.com/biz/jds-truck-stop-niles?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
16182669881,,,,,,,,,,,,,,
18309651537,,,,,,,,,,,,,,
17172452001,,,,,,,,,,,,,,
18143456119,Kwik Fill Motel,4.0,1.0,"73 Rolling Stone Rd, Winburne, PA 16879",Winburne,PA,16879,(814) 345-6119,Hotels & Travel,40.9898994099837,-78.1703441232071,,False,https://www.yelp.com/biz/kwik-fill-motel-winburne?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
17177939558,Rutter's,2.4,12.0,"4425 W Market St, York, PA 17408",York,PA,17408,(717) 793-9558,"Convenience Stores, Gas Stations",39.929227,-76.822479,$,False,https://www.yelp.com/biz/rutters-york-7?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
13345850019,,,,,,,,,,,,,,
16203388888,Flying J Travel Center,3.2,5.0,"2524 E Wyatt Earp Blvd, Dodge City, KS 67801",Dodge City,KS,67801,(620) 338-8888,"Gas Stations, Convenience Stores",37.7521151440025,-99.9796850801184,,False,https://www.yelp.com/biz/flying-j-travel-center-dodge-city-2?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
14056728766,Einstein Bros. Bagels,3.9,7.0,"7727 S Sunnylane Rd, Oklahoma City, OK 73135",Oklahoma City,OK,73135,(405) 672-8766,"Breakfast & Brunch, Bagels, Sandwiches",35.389131,-97.441997,,False,https://www.yelp.com/biz/einstein-bros-bagels-oklahoma-city-2?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
14056728766,eExpress,3.8,4.0,"7727 S Sunnylane Rd, Oklahoma City, OK 73135",Oklahoma City,OK,73135,(405) 672-8766,"Gas Stations, Convenience Stores",35.38963476605689,-97.44215808120344,,False,https://www.yelp.com/biz/eexpress-oklahoma-city-25?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
14056728766,Sunnylane City Mart,2.5,2.0,"7727 S Sunnylane Rd, Oklahoma City, OK 73135",Oklahoma City,OK,73135,(405) 672-8766,Gas Stations,35.3884046,-97.4412445,,True,https://www.yelp.com/biz/sunnylane-city-mart-oklahoma-city?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
14056728766,Mi Faburrito,4.3,3.0,"7727 S Sunnylane Rd, Oklahoma City, OK 73135",Oklahoma City,OK,73135,(405) 672-8766,"Mexican, Tex-Mex",35.389131,-97.441997,,False,https://www.yelp.com/biz/mi-faburrito-oklahoma-city?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
14056728766,Subway,2.0,2.0,"7727 S Sunnylane Rd, Oklahoma City, OK 73135",Oklahoma City,OK,73135,(405) 672-8766,"Sandwiches, Fast Food",35.3891078004298,-97.4420221282244,$,False,https://www.yelp.com/biz/subway-oklahoma-city-88?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
16624682946,,,,,,,,,,,,,,
14103277544,Carroll Motor Fuels - Canton,4.0,2.0,"4700 O'Donnell St, Baltimore, MD 21224",Baltimore,MD,21224,(410) 327-7544,Gas Stations,39.28115,-76.55588,,False,https://www.yelp.com/biz/carroll-motor-fuels-canton-baltimore?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
15736832589,,,,,,,,,,,,,,
14025275331,,,,,,,,,,,,,,
12512758865,,,,,,,,,,,,,,
19408518170,,,,,,,,,,,,,,
18309651818,,,,,,,,,,,,,,
12563833346,,,,,,,,,,,,,,
13188788114,,,,,,,,,,,,,,
16068642163,,,,,,,,,,,,,,
16014467919,B Kwik,1.5,4.0,"751 US-61 N, Natchez, MS 39120",Natchez,MS,39120,(601) 446-7919,"Convenience Stores, Delis",31.572802427840184,-91.3201687153878,,False,https://www.yelp.com/biz/b-kwik-natchez?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
16014467919,Chevron,1.0,2.0,"751 Hwy 61 N, Natchez, MS 39120",Natchez,MS,39120,(601) 446-7919,Gas Stations,31.5762313839219,-91.3133703565962,,False,https://www.yelp.com/biz/chevron-natchez?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
15863360519,,,,,,,,,,,,,,
17853362300,,,,,,,,,,,,,,
17172847040,Tanglewood Citgo,4.0,1.0,"1201 Lancaster Pike, Quarryville, PA 17566",Quarryville,PA,17566,(717) 284-7040,Convenience Stores,39.8522872924805,-76.2197341918945,,False,https://www.yelp.com/biz/tanglewood-citgo-quarryville?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
16628877885,Love's Travel Stop,3.0,6.0,"1212 Highway 82 E, Indianola, MS 38751",Indianola,MS,38751,(662) 887-7885,"Gas Stations, Convenience Stores, Commercial Truck Repair",33.45767,-90.63063,$$,False,https://www.yelp.com/biz/loves-travel-stop-indianola?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
16628877885,Hardee's,2.4,10.0,"1212 Hwy 82 E, Indianola, MS 38751",Indianola,MS,38751,(662) 887-7885,"Burgers, Fast Food",33.45709651997349,-90.6309862398502,,False,https://www.yelp.com/biz/hardees-indianola-2?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
16608783969,State Line Conoco,5.0,1.0,"10022 W US Highway 69, Eagleville, MO 64442",Eagleville,MO,64442,(660) 878-3969,Gas Stations,40.574865,-93.94181,,False,https://www.yelp.com/biz/state-line-conoco-eagleville?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
13216396184,Sunshine Foods-Bp,1.3,3.0,"4220 King St, Cocoa, FL 32926",Cocoa,FL,32926,(321) 639-6184,Convenience Stores,28.3602705226904,-80.7918756736107,,False,https://www.yelp.com/biz/sunshine-foods-bp-cocoa?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
13615955753,Valero,3.0,1.0,"3430 S Hwy 77, Kingsville, TX 78363",Kingsville,TX,78363,(361) 595-5753,Gas Stations,27.50753,-97.841606,,False,https://www.yelp.com/biz/valero-kingsville-3?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
15088653084,XtraMart,3.0,6.0,"27 Worcester Providence Tpke, Sutton, MA 01590",Sutton,MA,01590,(508) 865-3084,"Convenience Stores, Gas Stations",42.174732208252,-71.7526550292969,$$,False,https://www.yelp.com/biz/xtramart-sutton-2?adjust_creative=cSC2_wO1U0nbiLCBUj5tyA&utm_campaign=yelp_api_v3&utm_medium=api_v3_phone_search&utm_source=cSC2_wO1U0nbiLCBUj5tyA
